,focal_pid,pubt,journal,Q,IF,citations
1853,39246178,2024,current opinion in oncology,Q2,2.8,0
1854,38573206,2024,current opinion in oncology,Q2,2.8,0
1855,38726845,2024,current opinion in oncology,Q2,2.8,0
1856,39005230,2024,current opinion in oncology,Q2,2.8,0
1857,39007329,2024,current opinion in oncology,Q2,2.8,0
1858,38573204,2024,current opinion in oncology,Q2,2.8,0
1859,38573208,2024,current opinion in oncology,Q2,2.8,0
1860,39246166,2024,current opinion in oncology,Q2,2.8,0
1861,38726846,2024,current opinion in oncology,Q2,2.8,0
1862,38842014,2024,current opinion in oncology,Q2,2.8,0
1863,39246172,2024,current opinion in oncology,Q2,2.8,0
1864,39246175,2024,current opinion in oncology,Q2,2.8,0
1865,39007224,2024,current opinion in oncology,Q2,2.8,1
1866,38726807,2024,current opinion in oncology,Q2,2.8,0
1867,37865829,2024,current opinion in oncology,Q2,2.8,0
1868,38726808,2024,current opinion in oncology,Q2,2.8,0
1869,38726843,2024,current opinion in oncology,Q2,2.8,0
1870,38842015,2024,current opinion in oncology,Q2,2.8,0
1871,38441194,2024,current opinion in oncology,Q2,2.8,0
1872,39246157,2024,current opinion in oncology,Q2,2.8,0
1873,38362949,2024,current opinion in oncology,Q2,2.8,0
1874,38441065,2024,current opinion in oncology,Q2,2.8,0
1875,39238946,2024,mediators of inflammation,Q2,4.4,0
1876,39588538,2024,mediators of inflammation,Q2,4.4,0
1877,39618549,2024,mediators of inflammation,Q2,4.4,0
1878,39015676,2024,mediators of inflammation,Q2,4.4,2
1879,39465181,2024,mediators of inflammation,Q2,4.4,0
1880,39502752,2024,mediators of inflammation,Q2,4.4,0
1881,39026629,2024,mediators of inflammation,Q2,4.4,0
1882,39719983,2024,mediators of inflammation,Q2,4.4,0
1883,38361765,2024,mediators of inflammation,Q2,4.4,1
1884,39723114,2024,mediators of inflammation,Q2,4.4,0
1885,39624480,2024,mediators of inflammation,Q2,4.4,0
1886,39698584,2024,mediators of inflammation,Q2,4.4,0
1887,39319361,2024,mediators of inflammation,Q2,4.4,0
1888,39629085,2024,mediators of inflammation,Q2,4.4,0
1889,39429695,2024,mediators of inflammation,Q2,4.4,0
1890,38385005,2024,mediators of inflammation,Q2,4.4,0
1891,39262415,2024,mediators of inflammation,Q2,4.4,0
1892,39118979,2024,mediators of inflammation,Q2,4.4,0
1893,39220187,2024,mediators of inflammation,Q2,4.4,1
1894,39502754,2024,mediators of inflammation,Q2,4.4,0
1895,39157201,2024,mediators of inflammation,Q2,4.4,0
1896,39698583,2024,mediators of inflammation,Q2,4.4,0
1897,38974600,2024,mediators of inflammation,Q2,4.4,0
1898,38405621,2024,mediators of inflammation,Q2,4.4,0
1899,38405620,2024,mediators of inflammation,Q2,4.4,0
1900,38558147,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,1
1901,38914855,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1902,38499795,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1903,39225778,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1904,38714563,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1905,38165458,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,1
1906,37145175,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,3
1907,39387918,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1908,38780801,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,1
1909,37955681,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,1
1910,38470538,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1911,37526675,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,8
1912,37670161,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1913,37979007,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1914,37597022,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,1
1915,37606728,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1916,38613686,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,1
1917,39327303,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1918,39545967,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1919,39545965,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1920,38281998,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1921,39269621,2024,european archives of psychiatry and clinical neuroscience,Q2,3.5,0
1922,38124662,2024,journal of sex & marital therapy,Q2,2.1,1
1923,37807833,2024,journal of sex & marital therapy,Q2,2.1,0
1924,39445899,2024,journal of sex & marital therapy,Q2,2.1,0
1925,39224051,2024,journal of sex & marital therapy,Q2,2.1,0
1926,38351527,2024,journal of sex & marital therapy,Q2,2.1,0
1927,38487958,2024,journal of sex & marital therapy,Q2,2.1,1
1928,38587926,2024,journal of sex & marital therapy,Q2,2.1,0
1929,39118553,2024,journal of sex & marital therapy,Q2,2.1,0
1930,37822263,2024,journal of sex & marital therapy,Q2,2.1,1
1931,37869903,2024,journal of sex & marital therapy,Q2,2.1,0
1932,38477885,2024,journal of sex & marital therapy,Q2,2.1,0
1933,39460659,2024,journal of sex & marital therapy,Q2,2.1,0
1934,39180222,2024,journal of sex & marital therapy,Q2,2.1,0
1935,38254305,2024,journal of sex & marital therapy,Q2,2.1,0
1936,37668144,2024,journal of sex & marital therapy,Q2,2.1,0
1937,39175258,2024,journal of sex & marital therapy,Q2,2.1,1
1938,38767200,2024,journal of sex & marital therapy,Q2,2.1,0
1939,38651313,2024,journal of sex & marital therapy,Q2,2.1,0
1940,38140887,2024,journal of sex & marital therapy,Q2,2.1,3
1941,37981896,2024,journal of sex & marital therapy,Q2,2.1,0
1942,38238978,2024,journal of sex & marital therapy,Q2,2.1,0
1943,38544460,2024,journal of sex & marital therapy,Q2,2.1,0
1944,39420845,2024,journal of sex & marital therapy,Q2,2.1,0
1945,37787027,2024,journal of sex & marital therapy,Q2,2.1,0
1946,38323761,2024,journal of sex & marital therapy,Q2,2.1,0
1947,39532091,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1948,38626906,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1949,39374850,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1950,38301713,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1951,39612934,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1952,38499196,2024,seminars in respiratory and critical care medicine,Q2,2.3,1
1953,38196061,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1954,38740369,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1955,38968960,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1956,38301712,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1957,38286138,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1958,38154470,2024,seminars in respiratory and critical care medicine,Q2,2.3,3
1959,38621712,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1960,38710221,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1961,39454641,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1962,39708836,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1963,39208854,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1964,38228164,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1965,38211628,2024,seminars in respiratory and critical care medicine,Q2,2.3,2
1966,39612935,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1967,39536942,2024,seminars in respiratory and critical care medicine,Q2,2.3,0
1968,38679192,2024,analytical biochemistry,Q2,2.6,1
1969,38296105,2024,analytical biochemistry,Q2,2.6,0
1970,39732319,2024,analytical biochemistry,Q2,2.6,0
1971,38718955,2024,analytical biochemistry,Q2,2.6,0
1972,38030053,2024,analytical biochemistry,Q2,2.6,1
1973,38453047,2024,analytical biochemistry,Q2,2.6,0
1974,38016493,2024,analytical biochemistry,Q2,2.6,3
1975,38636731,2024,analytical biochemistry,Q2,2.6,0
1976,38494101,2024,analytical biochemistry,Q2,2.6,0
1977,38969155,2024,analytical biochemistry,Q2,2.6,0
1978,38697592,2024,analytical biochemistry,Q2,2.6,1
1979,37914005,2024,analytical biochemistry,Q2,2.6,0
1980,38527608,2024,analytical biochemistry,Q2,2.6,0
1981,38735426,2024,analytical biochemistry,Q2,2.6,0
1982,39029643,2024,analytical biochemistry,Q2,2.6,0
1983,39142532,2024,analytical biochemistry,Q2,2.6,0
1984,37940014,2024,analytical biochemistry,Q2,2.6,0
1985,38513769,2024,analytical biochemistry,Q2,2.6,0
1986,38123111,2024,analytical biochemistry,Q2,2.6,0
1987,37940013,2024,analytical biochemistry,Q2,2.6,1
1988,37967783,2024,analytical biochemistry,Q2,2.6,0
1989,38453049,2024,analytical biochemistry,Q2,2.6,1
1990,38135241,2024,analytical biochemistry,Q2,2.6,0
1991,38986795,2024,analytical biochemistry,Q2,2.6,0
1992,38565333,2024,analytical biochemistry,Q2,2.6,0
1993,39231548,2024,bmj open gastroenterology,Q2,3.3,0
1994,39053927,2024,bmj open gastroenterology,Q2,3.3,0
1995,39209769,2024,bmj open gastroenterology,Q2,3.3,0
1996,38519048,2024,bmj open gastroenterology,Q2,3.3,0
1997,38199776,2024,bmj open gastroenterology,Q2,3.3,2
1998,38844374,2024,bmj open gastroenterology,Q2,3.3,1
1999,38519047,2024,bmj open gastroenterology,Q2,3.3,0
2000,38184298,2024,bmj open gastroenterology,Q2,3.3,2
2001,38177066,2024,bmj open gastroenterology,Q2,3.3,1
2002,38290758,2024,bmj open gastroenterology,Q2,3.3,0
2003,39174029,2024,bmj open gastroenterology,Q2,3.3,0
2004,39357929,2024,bmj open gastroenterology,Q2,3.3,0
2005,38519049,2024,bmj open gastroenterology,Q2,3.3,1
2006,38458629,2024,bmj open gastroenterology,Q2,3.3,0
2007,39284679,2024,bmj open gastroenterology,Q2,3.3,0
2008,39343441,2024,bmj open gastroenterology,Q2,3.3,0
2009,39266020,2024,bmj open gastroenterology,Q2,3.3,0
2010,39209333,2024,bmj open gastroenterology,Q2,3.3,1
2011,39537216,2024,bmj open gastroenterology,Q2,3.3,0
2012,39384247,2024,bmj open gastroenterology,Q2,3.3,0
2013,38844375,2024,bmj open gastroenterology,Q2,3.3,0
2014,39615896,2024,bmj open gastroenterology,Q2,3.3,0
2015,38341192,2024,bmj open gastroenterology,Q2,3.3,2
2016,39477248,2024,bmj open gastroenterology,Q2,3.3,0
2017,38969363,2024,bmj open gastroenterology,Q2,3.3,0
2018,39626762,2024,biology letters,Q2,2.8,1
2019,38747686,2024,biology letters,Q2,2.8,1
2020,39439356,2024,biology letters,Q2,2.8,0
2021,38982849,2024,biology letters,Q2,2.8,1
2022,39689853,2024,biology letters,Q2,2.8,0
2023,39689851,2024,biology letters,Q2,2.8,0
2024,38503345,2024,biology letters,Q2,2.8,2
2025,38653332,2024,biology letters,Q2,2.8,1
2026,39439355,2024,biology letters,Q2,2.8,0
2027,39561802,2024,biology letters,Q2,2.8,1
2028,38716586,2024,biology letters,Q2,2.8,1
2029,39471836,2024,biology letters,Q2,2.8,1
2030,38531413,2024,biology letters,Q2,2.8,2
2031,38290550,2024,biology letters,Q2,2.8,2
2032,39657818,2024,biology letters,Q2,2.8,0
2033,38747685,2024,biology letters,Q2,2.8,2
2034,39106945,2024,biology letters,Q2,2.8,1
2035,39191286,2024,biology letters,Q2,2.8,1
2036,39226922,2024,biology letters,Q2,2.8,1
2037,39660360,2024,biology letters,Q2,2.8,0
2038,38228187,2024,biology letters,Q2,2.8,2
2039,38773926,2024,biology letters,Q2,2.8,1
2040,38471564,2024,biology letters,Q2,2.8,3
2041,38195056,2024,biology letters,Q2,2.8,2
2042,38808945,2024,biology letters,Q2,2.8,1
2043,38586214,2024,industrial & engineering chemistry research,Q2,3.8,0
2044,38223498,2024,industrial & engineering chemistry research,Q2,3.8,0
2045,39650224,2024,industrial & engineering chemistry research,Q2,3.8,0
2046,39463452,2024,industrial & engineering chemistry research,Q2,3.8,0
2047,39015815,2024,industrial & engineering chemistry research,Q2,3.8,1
2048,38681866,2024,industrial & engineering chemistry research,Q2,3.8,0
2049,38617109,2024,industrial & engineering chemistry research,Q2,3.8,1
2050,38586216,2024,industrial & engineering chemistry research,Q2,3.8,0
2051,38765275,2024,industrial & engineering chemistry research,Q2,3.8,0
2052,38525290,2024,industrial & engineering chemistry research,Q2,3.8,0
2053,38681867,2024,industrial & engineering chemistry research,Q2,3.8,0
2054,39712929,2024,industrial & engineering chemistry research,Q2,3.8,0
2055,38983186,2024,industrial & engineering chemistry research,Q2,3.8,1
2056,39130744,2024,industrial & engineering chemistry research,Q2,3.8,0
2057,38223499,2024,industrial & engineering chemistry research,Q2,3.8,0
2058,39319075,2024,industrial & engineering chemistry research,Q2,3.8,0
2059,38681868,2024,industrial & engineering chemistry research,Q2,3.8,0
2060,38660619,2024,industrial & engineering chemistry research,Q2,3.8,0
2061,39355008,2024,industrial & engineering chemistry research,Q2,3.8,0
2062,38706982,2024,industrial & engineering chemistry research,Q2,3.8,0
2063,39220858,2024,industrial & engineering chemistry research,Q2,3.8,2
2064,38681869,2024,industrial & engineering chemistry research,Q2,3.8,0
2065,38681870,2024,industrial & engineering chemistry research,Q2,3.8,0
2066,38525291,2024,industrial & engineering chemistry research,Q2,3.8,0
2067,39582985,2024,industrial & engineering chemistry research,Q2,3.8,0
2068,38778836,2024,journal of bone oncology,Q2,3.1,1
2069,39157743,2024,journal of bone oncology,Q2,3.1,0
2070,38601920,2024,journal of bone oncology,Q2,3.1,0
2071,38765702,2024,journal of bone oncology,Q2,3.1,0
2072,38975333,2024,journal of bone oncology,Q2,3.1,0
2073,39624676,2024,journal of bone oncology,Q2,3.1,0
2074,38984147,2024,journal of bone oncology,Q2,3.1,0
2075,39188420,2024,journal of bone oncology,Q2,3.1,0
2076,38765703,2024,journal of bone oncology,Q2,3.1,0
2077,39492942,2024,journal of bone oncology,Q2,3.1,0
2078,38585688,2024,journal of bone oncology,Q2,3.1,0
2079,38975332,2024,journal of bone oncology,Q2,3.1,0
2080,38872708,2024,journal of bone oncology,Q2,3.1,0
2081,38143948,2024,journal of bone oncology,Q2,3.1,0
2082,38261934,2024,journal of bone oncology,Q2,3.1,0
2083,38283827,2024,journal of bone oncology,Q2,3.1,2
2084,39651419,2024,journal of bone oncology,Q2,3.1,0
2085,39281712,2024,journal of bone oncology,Q2,3.1,0
2086,38742151,2024,journal of bone oncology,Q2,3.1,1
2087,39109280,2024,journal of bone oncology,Q2,3.1,0
2088,38572352,2024,journal of bone oncology,Q2,3.1,1
2089,39381633,2024,journal of bone oncology,Q2,3.1,0
2090,38314324,2024,journal of bone oncology,Q2,3.1,5
2091,39399584,2024,journal of bone oncology,Q2,3.1,0
2092,39290649,2024,journal of bone oncology,Q2,3.1,2
2093,39440450,2024,veterinary dermatology,Q2,1.9,0
2094,39074816,2024,veterinary dermatology,Q2,1.9,0
2095,38887962,2024,veterinary dermatology,Q2,1.9,1
2096,39129671,2024,veterinary dermatology,Q2,1.9,0
2097,38946702,2024,veterinary dermatology,Q2,1.9,0
2098,38465482,2024,veterinary dermatology,Q2,1.9,0
2099,38887975,2024,veterinary dermatology,Q2,1.9,0
2100,38247380,2024,veterinary dermatology,Q2,1.9,0
2101,38887956,2024,veterinary dermatology,Q2,1.9,0
2102,39648783,2024,veterinary dermatology,Q2,1.9,0
2103,38828608,2024,veterinary dermatology,Q2,1.9,0
2104,39686904,2024,veterinary dermatology,Q2,1.9,0
2105,37770410,2024,veterinary dermatology,Q2,1.9,0
2106,39143659,2024,veterinary dermatology,Q2,1.9,0
2107,38708551,2024,veterinary dermatology,Q2,1.9,0
2108,39323043,2024,veterinary dermatology,Q2,1.9,0
2109,38169070,2024,veterinary dermatology,Q2,1.9,0
2110,38887958,2024,veterinary dermatology,Q2,1.9,0
2111,38111025,2024,veterinary dermatology,Q2,1.9,0
2112,38168049,2024,veterinary dermatology,Q2,1.9,0
2113,38169074,2024,veterinary dermatology,Q2,1.9,0
2114,38192079,2024,veterinary dermatology,Q2,1.9,0
2115,39568394,2024,veterinary dermatology,Q2,1.9,0
2116,37700596,2024,veterinary dermatology,Q2,1.9,0
2117,37990608,2024,veterinary dermatology,Q2,1.9,5
2118,39182596,2024,bone,Q2,3.5,0
2119,38834103,2024,bone,Q2,3.5,1
2120,39732447,2024,bone,Q2,3.5,0
2121,38458304,2024,bone,Q2,3.5,2
2122,38735373,2024,bone,Q2,3.5,0
2123,38052372,2024,bone,Q2,3.5,0
2124,38552893,2024,bone,Q2,3.5,1
2125,37935313,2024,bone,Q2,3.5,0
2126,38960297,2024,bone,Q2,3.5,0
2127,39613238,2024,bone,Q2,3.5,0
2128,38789095,2024,bone,Q2,3.5,0
2129,38311304,2024,bone,Q2,3.5,0
2130,38636620,2024,bone,Q2,3.5,1
2131,39647563,2024,bone,Q2,3.5,0
2132,39117161,2024,bone,Q2,3.5,0
2133,38342278,2024,bone,Q2,3.5,0
2134,39002839,2024,bone,Q2,3.5,0
2135,39603372,2024,bone,Q2,3.5,0
2136,38309413,2024,bone,Q2,3.5,1
2137,38331308,2024,bone,Q2,3.5,1
2138,39307297,2024,bone,Q2,3.5,0
2139,39251119,2024,bone,Q2,3.5,0
2140,38325648,2024,bone,Q2,3.5,1
2141,39561871,2024,bone,Q2,3.5,0
2142,39305447,2024,journal of nephrology,Q2,2.7,0
2143,37989976,2024,journal of nephrology,Q2,2.7,3
2144,38227278,2024,journal of nephrology,Q2,2.7,0
2145,37957454,2024,journal of nephrology,Q2,2.7,3
2146,38837003,2024,journal of nephrology,Q2,2.7,0
2147,39085574,2024,journal of nephrology,Q2,2.7,0
2148,39259484,2024,journal of nephrology,Q2,2.7,0
2149,38689160,2024,journal of nephrology,Q2,2.7,0
2150,38831239,2024,journal of nephrology,Q2,2.7,0
2151,38546940,2024,journal of nephrology,Q2,2.7,0
2152,37656389,2024,journal of nephrology,Q2,2.7,2
2153,37608241,2024,journal of nephrology,Q2,2.7,1
2154,38965198,2024,journal of nephrology,Q2,2.7,0
2155,38446386,2024,journal of nephrology,Q2,2.7,3
2156,38070075,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2157,38730187,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2158,39373802,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2159,37921964,2024,international journal of computer assisted radiology and surgery,Q2,2.3,1
2160,38780829,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2161,38829569,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2162,38730186,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2163,38112883,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2164,38836956,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2165,38238491,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2166,38652416,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2167,38459402,2024,international journal of computer assisted radiology and surgery,Q2,2.3,2
2168,38526613,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2169,38219257,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2170,38430381,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2171,38678102,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2172,38831175,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2173,38777946,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2174,39285110,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2175,39002099,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2176,39707039,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2177,38600411,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2178,39259482,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2179,39460860,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2180,38411780,2024,international journal of computer assisted radiology and surgery,Q2,2.3,0
2181,38278449,2024,human pathology,Q2,2.7,1
2182,38000677,2024,human pathology,Q2,2.7,1
2183,39681262,2024,human pathology,Q2,2.7,0
2184,39084565,2024,human pathology,Q2,2.7,0
2185,38740270,2024,human pathology,Q2,2.7,0
2186,38876199,2024,human pathology,Q2,2.7,0
2187,38608782,2024,human pathology,Q2,2.7,0
2188,38367816,2024,human pathology,Q2,2.7,1
2189,39701426,2024,human pathology,Q2,2.7,0
2190,38521373,2024,human pathology,Q2,2.7,0
2191,39127354,2024,human pathology,Q2,2.7,0
2192,38782102,2024,human pathology,Q2,2.7,0
2193,38000679,2024,human pathology,Q2,2.7,1
2194,38360216,2024,human pathology,Q2,2.7,2
2195,39571694,2024,human pathology,Q2,2.7,0
2196,38914168,2024,human pathology,Q2,2.7,0
2197,39461378,2024,human pathology,Q2,2.7,0
2198,38423222,2024,human pathology,Q2,2.7,1
2199,38608781,2024,human pathology,Q2,2.7,0
2200,39522702,2024,human pathology,Q2,2.7,0
2201,38782101,2024,human pathology,Q2,2.7,0
2202,39128556,2024,human pathology,Q2,2.7,0
2203,38909710,2024,human pathology,Q2,2.7,0
2204,38131251,2024,oncology reports,Q2,3.8,1
2205,38577925,2024,oncology reports,Q2,3.8,0
2206,38606514,2024,oncology reports,Q2,3.8,0
2207,37975230,2024,oncology reports,Q2,3.8,0
2208,38940330,2024,oncology reports,Q2,3.8,0
2209,39054968,2024,oncology reports,Q2,3.8,0
2210,38391012,2024,oncology reports,Q2,3.8,1
2211,39422046,2024,oncology reports,Q2,3.8,0
2212,39219266,2024,oncology reports,Q2,3.8,1
2213,38940344,2024,oncology reports,Q2,3.8,0
2214,37975253,2024,oncology reports,Q2,3.8,1
2215,38099414,2024,oncology reports,Q2,3.8,0
2216,38186296,2024,oncology reports,Q2,3.8,0
2217,38456498,2024,oncology reports,Q2,3.8,0
2218,38456515,2024,oncology reports,Q2,3.8,0
2219,38994754,2024,oncology reports,Q2,3.8,0
2220,38099424,2024,oncology reports,Q2,3.8,1
2221,39392029,2024,oncology reports,Q2,3.8,0
2222,38131229,2024,oncology reports,Q2,3.8,3
2223,39155875,2024,oncology reports,Q2,3.8,0
2224,39497438,2024,oncology reports,Q2,3.8,0
2225,38186304,2024,oncology reports,Q2,3.8,1
2226,37975232,2024,oncology reports,Q2,3.8,2
2227,38639182,2024,oncology reports,Q2,3.8,0
2228,39392034,2024,oncology reports,Q2,3.8,0
2229,38128959,2024,biotechnology and applied biochemistry,Q2,3.2,0
2230,37743549,2024,biotechnology and applied biochemistry,Q2,3.2,0
2231,37846178,2024,biotechnology and applied biochemistry,Q2,3.2,1
2232,38225871,2024,biotechnology and applied biochemistry,Q2,3.2,0
2233,39252166,2024,biotechnology and applied biochemistry,Q2,3.2,0
2234,38311972,2024,biotechnology and applied biochemistry,Q2,3.2,0
2235,38449083,2024,biotechnology and applied biochemistry,Q2,3.2,0
2236,38867452,2024,biotechnology and applied biochemistry,Q2,3.2,0
2237,38809793,2024,biotechnology and applied biochemistry,Q2,3.2,0
2238,38853344,2024,biotechnology and applied biochemistry,Q2,3.2,0
2239,37817403,2024,biotechnology and applied biochemistry,Q2,3.2,1
2240,39645568,2024,biotechnology and applied biochemistry,Q2,3.2,0
2241,39623756,2024,biotechnology and applied biochemistry,Q2,3.2,0
2242,37846169,2024,biotechnology and applied biochemistry,Q2,3.2,0
2243,38720416,2024,biotechnology and applied biochemistry,Q2,3.2,0
2244,39219226,2024,biotechnology and applied biochemistry,Q2,3.2,0
2245,39497259,2024,biotechnology and applied biochemistry,Q2,3.2,0
2246,38409882,2024,biotechnology and applied biochemistry,Q2,3.2,0
2247,38556770,2024,biotechnology and applied biochemistry,Q2,3.2,0
2248,38728602,2024,biotechnology and applied biochemistry,Q2,3.2,0
2249,39491541,2024,biotechnology and applied biochemistry,Q2,3.2,0
2250,39228174,2024,biotechnology and applied biochemistry,Q2,3.2,1
2251,38082547,2024,biotechnology and applied biochemistry,Q2,3.2,0
2252,38804056,2024,biotechnology and applied biochemistry,Q2,3.2,0
2253,39353681,2024,bmj military health,Q2,1.4,0
2254,36725104,2024,bmj military health,Q2,1.4,0
2255,36750256,2024,bmj military health,Q2,1.4,1
2256,39542507,2024,bmj military health,Q2,1.4,0
2257,37495378,2024,bmj military health,Q2,1.4,1
2258,39209340,2024,bmj military health,Q2,1.4,0
2259,37536934,2024,bmj military health,Q2,1.4,0
2260,36927687,2024,bmj military health,Q2,1.4,0
2261,37164364,2024,bmj military health,Q2,1.4,0
2262,38897639,2024,bmj military health,Q2,1.4,0
2263,36725103,2024,bmj military health,Q2,1.4,1
2264,38862248,2024,bmj military health,Q2,1.4,0
2265,36849196,2024,bmj military health,Q2,1.4,0
2266,38897641,2024,bmj military health,Q2,1.4,0
2267,38124226,2024,bmj military health,Q2,1.4,0
2268,37192765,2024,bmj military health,Q2,1.4,5
2269,36581498,2024,bmj military health,Q2,1.4,0
2270,39169457,2024,brain and behavior,Q3,2.6,1
2271,39344371,2024,brain and behavior,Q3,2.6,0
2272,38841736,2024,brain and behavior,Q3,2.6,1
2273,39607287,2024,brain and behavior,Q3,2.6,0
2274,38898639,2024,brain and behavior,Q3,2.6,0
2275,39262165,2024,brain and behavior,Q3,2.6,1
2276,38970221,2024,brain and behavior,Q3,2.6,0
2277,39344268,2024,brain and behavior,Q3,2.6,1
2278,39682063,2024,brain and behavior,Q3,2.6,0
2279,38688877,2024,brain and behavior,Q3,2.6,1
2280,39552113,2024,brain and behavior,Q3,2.6,0
2281,39135307,2024,brain and behavior,Q3,2.6,1
2282,39378317,2024,brain and behavior,Q3,2.6,0
2283,38956813,2024,brain and behavior,Q3,2.6,1
2284,39363777,2024,brain and behavior,Q3,2.6,0
2285,39415644,2024,brain and behavior,Q3,2.6,0
2286,38715397,2024,brain and behavior,Q3,2.6,4
2287,38702896,2024,brain and behavior,Q3,2.6,1
2288,38376017,2024,brain and behavior,Q3,2.6,1
2289,38956812,2024,brain and behavior,Q3,2.6,2
2290,38616330,2024,brain and behavior,Q3,2.6,1
2291,38468469,2024,brain and behavior,Q3,2.6,2
2292,39576237,2024,brain and behavior,Q3,2.6,0
2293,38680019,2024,brain and behavior,Q3,2.6,1
2294,39576271,2024,brain and behavior,Q3,2.6,0
2295,39709001,2024,journal of insect physiology,Q3,2.3,0
2296,38043786,2024,journal of insect physiology,Q3,2.3,0
2297,39154710,2024,journal of insect physiology,Q3,2.3,0
2298,39251183,2024,journal of insect physiology,Q3,2.3,0
2299,38972633,2024,journal of insect physiology,Q3,2.3,0
2300,38609008,2024,journal of insect physiology,Q3,2.3,0
2301,38286255,2024,journal of insect physiology,Q3,2.3,0
2302,38301801,2024,journal of insect physiology,Q3,2.3,1
2303,38554814,2024,journal of insect physiology,Q3,2.3,0
2304,38052320,2024,journal of insect physiology,Q3,2.3,0
2305,39681192,2024,journal of insect physiology,Q3,2.3,0
2306,38945435,2024,journal of insect physiology,Q3,2.3,0
2307,39419439,2024,journal of insect physiology,Q3,2.3,0
2308,38531436,2024,journal of insect physiology,Q3,2.3,0
2309,38763360,2024,journal of insect physiology,Q3,2.3,0
2310,38518982,2024,journal of insect physiology,Q3,2.3,0
2311,38185376,2024,journal of insect physiology,Q3,2.3,1
2312,39510343,2024,journal of insect physiology,Q3,2.3,0
2313,39103089,2024,journal of insect physiology,Q3,2.3,0
2314,38852905,2024,journal of insect physiology,Q3,2.3,0
2315,38072186,2024,journal of insect physiology,Q3,2.3,0
2316,39547546,2024,journal of insect physiology,Q3,2.3,0
2317,39490517,2024,journal of insect physiology,Q3,2.3,0
2318,39551153,2024,journal of insect physiology,Q3,2.3,0
2319,38796055,2024,journal of insect physiology,Q3,2.3,0
2320,38913110,2024,journal of psycholinguistic research,Q3,1.6,1
